5.508862510136414414e+01,5.435212492030181863e+01,5.425534220498263238e+01,5.491608261064957475e+01,5.494406210546574698e+01,5.605441552645727654e+01,5.747947927639959431e+01,5.812878190729031047e+01,5.826781731634837769e+01,5.844825925127811672e+01,5.831114936911664159e+01,6.008190989311775354e+01,6.064329515043353780e+01,6.086500395526929452e+01,6.132134285999131862e+01,6.120368222595924834e+01,5.961476268202545015e+01,5.995462606596785093e+01,6.062503671082946965e+01,6.070985979944445887e+01,6.073177645823146520e+01,6.159529773358538307e+01,6.110614521608573568e+01,6.098200290744613028e+01,6.149960383090633087e+01,6.142804445237159428e+01,6.087294789284658947e+01,6.123756227103153549e+01,6.165585641956848661e+01,6.169690045460099270e+01,6.102395602044510525e+01,6.126202983618419040e+01,6.189610972971438230e+01,6.197469130584357799e+01,6.118274000641835642e+01,6.192010915445219155e+01,6.155590479219115707e+01,6.195162477509538235e+01,6.171930109016859234e+01,6.138205792107498837e+01,6.106619197477012762e+01,6.091944947187802484e+01,6.045858548248131115e+01,5.937556976761931082e+01,5.831220911805782947e+01,5.970095935909904483e+01,5.950101593117918242e+01,5.985796073382877580e+01,6.022577156514955732e+01,5.982320178888549123e+01,5.896838787394607095e+01,5.762408226925956001e+01
5.295051908160235143e+01,5.328050801677005666e+01,5.392190361977384327e+01,5.509039328715711292e+01,5.584006286757994530e+01,5.632918452240193119e+01,5.670304135565764625e+01,5.702001312119606524e+01,5.747421387120602532e+01,5.794948795649806073e+01,5.774715841656941251e+01,5.762875577100484747e+01,5.749779124694513399e+01,5.811185687199554906e+01,5.831345612423408653e+01,5.835551325816005885e+01,5.888403701659191825e+01,5.943554709500353539e+01,6.002629381752286264e+01,6.080331593213887942e+01,6.030383553042280909e+01,6.001908433605269977e+01,5.991667732385102596e+01,5.972253154360061700e+01,5.995424335121146697e+01,5.954074646312564312e+01,5.944201315081487280e+01,5.951558131956859654e+01,6.030662550482949769e+01,5.945056474642463229e+01,5.996168093405931643e+01,6.057328078358921175e+01,6.085229944061233454e+01,6.112305640666018292e+01,6.208610743936105791e+01,6.266516703598046689e+01,6.309141375039247635e+01,6.309919775066501302e+01,6.256734465752717966e+01,6.143391548164252214e+01,6.024134190305878178e+01,6.072403851802924635e+01,6.106672863248158478e+01,6.065395800811258908e+01,5.970509125120366889e+01,5.943164841429247502e+01,5.999243895629586376e+01,6.045161477290639596e+01,6.110413990854097221e+01,6.057996331158352632e+01,5.995821725688617221e+01,5.896312903148712081e+01
5.241632185534241728e+01,5.342780727433233778e+01,5.268974201789247758e+01,5.347527696302273625e+01,5.468427002846354412e+01,5.563386301553973112e+01,5.723677647325505546e+01,5.752765578926189960e+01,5.784005297984915472e+01,5.866997523857071428e+01,5.852740327592647418e+01,5.954299147397409797e+01,5.971822200766401068e+01,6.090833934077760858e+01,6.202910170824769409e+01,6.229942223384968258e+01,6.164561936088851724e+01,6.177306438853672432e+01,6.226718963657663863e+01,6.182571204210815807e+01,6.244008554702953973e+01,6.246914880447705087e+01,6.241877658228395376e+01,6.269338287697085832e+01,6.307437911301913402e+01,6.254024058019759025e+01,6.120762459627574970e+01,6.200313755431676555e+01,6.166980206185068880e+01,6.127616500817759260e+01,6.217477261291642066e+01,6.223141221822379521e+01,6.178264788020279497e+01,6.171163904768954467e+01,6.184812372085845311e+01,6.199434470488436943e+01,6.197980705930334011e+01,6.305551712510318652e+01,6.291152068396766595e+01,6.164259139202575000e+01,6.211251973416829486e+01,6.189634624785834660e+01,6.112361011564321700e+01,5.964023774333205097e+01,5.890478859396843347e+01,5.946619072800296379e+01,5.895017374730560533e+01,5.895629836261545620e+01,5.928456920624462612e+01,5.928991502525796164e+01,5.846958370630475343e+01,5.796158168566046243e+01
5.631708374639153902e+01,5.682240452379047468e+01,5.670645670699605745e+01,5.615950104234422469e+01,5.680661033225723600e+01,5.746818749795092174e+01,5.882215490051063256e+01,5.927484587281814044e+01,5.942801569373094139e+01,5.922820841042940998e+01,5.884742644712309811e+01,5.894456880887852890e+01,5.862905766941540975e+01,5.866035469893308374e+01,5.906385473074778503e+01,5.901043991061346361e+01,5.835732413908525018e+01,5.918627720552808569e+01,5.917392094520272394e+01,6.173345843391090426e+01,6.218928985713951363e+01,6.161725989987267127e+01,6.079556332553733000e+01,6.071224580665943904e+01,5.968870413838737221e+01,5.963030404389563444e+01,6.074981591025994021e+01,6.083608776089478454e+01,6.021196950857687114e+01,6.010589700638266208e+01,6.050474158541529590e+01,6.096705018183986624e+01,6.091848994189192723e+01,6.161425212831274223e+01,6.204688255264791508e+01,6.294290572566588082e+01,6.335978344917570126e+01,6.279938587346322265e+01,6.161002120688035433e+01,6.145653169843038199e+01,6.098698201776482364e+01,6.080681312299120833e+01,6.061576716634633044e+01,6.009029697625146582e+01,5.961241408985966217e+01,6.066366545839738222e+01,6.041716729534513064e+01,5.937602796813963124e+01,5.863690938224288374e+01,5.874007075648787435e+01,5.806778954978759089e+01,5.833555023176967325e+01
5.660356211051049513e+01,5.654344536087356943e+01,5.699280484399150737e+01,5.784153060694315940e+01,5.768708677614176850e+01,5.776607807899743108e+01,5.811484946379381000e+01,5.950620852979993458e+01,5.973984510412147131e+01,5.992750187046670618e+01,6.046748054545427919e+01,6.118344251258978517e+01,6.125002639312390329e+01,6.152305951303134890e+01,6.202081527252164506e+01,6.268460383146405235e+01,6.310088255774608257e+01,6.321041837717353928e+01,6.286934582416044748e+01,6.329785184756517680e+01,6.302441893417581298e+01,6.241532617316907050e+01,6.341568116358858731e+01,6.378497055957638651e+01,6.364982786391168190e+01,6.159079673775433150e+01,6.170022993914457743e+01,6.278539178342117566e+01,6.354896075842857783e+01,6.381832317868849458e+01,6.368438060999898198e+01,6.319771853594620126e+01,6.241407684071575090e+01,6.118236269441837294e+01,6.207143450351453140e+01,6.238455284320033201e+01,6.194753887034081430e+01,6.230598918668908937e+01,6.308134998432915808e+01,6.305448613617048892e+01,6.174501487738618266e+01,6.064762375380333737e+01,6.013712373355037499e+01,6.004749640163608149e+01,5.944846325382900432e+01,5.898406154106987032e+01,6.047509615075630052e+01,6.105638294666906063e+01,6.072046750326595799e+01,6.025334986601386333e+01,6.043156475868896393e+01,6.019139721610620342e+01
5.564023599213938809e+01,5.607049088066322895e+01,5.615837752856758414e+01,5.630965228801173339e+01,5.686955715636916153e+01,5.753544460883322387e+01,5.819439587047731521e+01,5.895355628591934760e+01,5.916789967718408150e+01,5.911623785395555331e+01,5.988394000665166317e+01,6.169087535317213877e+01,6.252283327193496376e+01,6.247981159031819942e+01,6.266177322267557770e+01,6.228416089924515120e+01,6.224186161835511655e+01,6.233882560155430497e+01,6.226277216672891512e+01,6.126519104284243156e+01,6.133744262651639900e+01,6.161926177703751506e+01,6.126139139894278429e+01,6.095796305946302596e+01,6.161977575282153907e+01,6.176103129609289510e+01,6.148672521862702922e+01,6.128711593135981417e+01,6.165272624104908061e+01,6.207958938414361683e+01,6.162338825453999647e+01,6.100207181756401553e+01,6.230474370289267938e+01,6.286195262109750814e+01,6.277355560394184408e+01,6.239860925407121783e+01,6.221608283688947694e+01,6.236646284939784124e+01,6.250730394899117925e+01,6.218525869771142567e+01,6.152281038115526002e+01,6.115162359297777073e+01,6.063455081562981519e+01,5.961269625017450124e+01,5.936190892401906893e+01,6.111004240067867954e+01,6.156752343916852510e+01,6.153132528935441314e+01,6.179968709003158978e+01,6.119653284864149612e+01,6.076434558221552606e+01,5.964369995816478820e+01
5.374451951200786226e+01,5.560593417182524689e+01,5.547687123786932517e+01,5.400869749166284350e+01,5.369001259782191937e+01,5.451284020805651664e+01,5.518361304609909723e+01,5.544720980347990036e+01,5.568710794328835334e+01,5.622230150643302693e+01,5.776625909438337203e+01,5.881459810035443780e+01,5.955851491266102471e+01,5.928432443098155602e+01,5.942792612882510639e+01,5.942541485614142971e+01,5.924448405659512673e+01,6.004774566482517173e+01,6.095947387701372833e+01,6.121722528066363367e+01,6.052621252102188265e+01,6.115599213214949259e+01,6.187241921472885053e+01,6.219576995409302356e+01,6.193346836226937313e+01,6.213803136795824855e+01,6.269264692661540295e+01,6.261261940710143392e+01,6.149879640178181006e+01,6.131204174058649414e+01,6.192185312392503960e+01,6.241220757148980880e+01,6.319562268319027964e+01,6.323239828342352098e+01,6.382231738208212590e+01,6.408820718836969377e+01,6.359009142708926277e+01,6.256533545378797356e+01,6.251478616490354057e+01,6.323555624724483692e+01,6.278699297033105609e+01,6.152617601320138618e+01,6.119457561672091828e+01,6.087381519614388736e+01,6.038906550869733536e+01,6.152952887348425293e+01,6.146081377536214063e+01,6.166348570137800778e+01,6.194633945332111580e+01,6.221061289405439965e+01,6.200517070994411029e+01,6.141100256209718111e+01
5.517937370495131688e+01,5.639190477153378822e+01,5.724500293556290131e+01,5.690632851401088033e+01,5.604765161778309590e+01,5.571975485916168225e+01,5.730550253625292356e+01,5.795901675938402775e+01,5.832675458248815659e+01,5.961213366197766561e+01,6.016879743106584044e+01,6.053662376672512124e+01,6.054726561389525585e+01,6.117381430042261314e+01,6.149030230490217264e+01,6.127617627357433605e+01,6.051313432518379898e+01,6.135725384792109338e+01,6.157515854759782314e+01,5.986598850656326931e+01,6.030681651399576282e+01,6.020884325560592742e+01,6.041692047743958227e+01,6.003678893053017163e+01,6.103078798188491305e+01,6.165971265308687776e+01,6.141449773400466938e+01,6.087926657986464107e+01,6.015357529434688644e+01,6.133489079800025223e+01,6.177670446855039188e+01,6.109079178958265288e+01,6.077461571957235265e+01,6.118889085594744159e+01,6.065173184708815768e+01,6.014207969485012484e+01,6.142361461357051411e+01,6.183391386411037161e+01,6.129382752239201437e+01,6.153117473879354549e+01,6.200290613999757738e+01,6.140044794775520387e+01,5.985575348245432536e+01,5.930803230381981450e+01,5.879112367461075905e+01,5.996940015812637625e+01,5.952539297122348216e+01,5.903943562298616143e+01,6.040463838212617276e+01,6.098237382196820988e+01,5.986051354475880260e+01,5.797379140865140812e+01
5.699309811025982953e+01,5.662020538897871802e+01,5.622183039921922187e+01,5.615986360522251175e+01,5.755932651088747321e+01,5.756008239785337111e+01,5.819347438645113613e+01,5.907156949878405072e+01,5.995674235477950020e+01,6.046581097754774703e+01,6.092849051278487593e+01,6.119256579000388285e+01,6.077273324182503700e+01,6.009877297867689805e+01,5.977762959728806891e+01,5.986709137622759869e+01,5.959836911191753472e+01,5.854247144327193553e+01,5.837333723304310951e+01,5.915949057635855723e+01,5.925945122180138469e+01,5.842355334006459344e+01,5.776874315321051512e+01,5.786311291531176693e+01,5.795832338843882781e+01,5.982346115238227924e+01,5.981652828109271525e+01,5.944208052007794407e+01,5.827180960404910337e+01,5.853024045733121739e+01,5.875203509175739214e+01,5.864003591598353893e+01,5.905808310183610388e+01,6.019893330650471341e+01,6.144787315902051006e+01,6.206544655003524724e+01,6.215742878897938795e+01,6.164250797810993987e+01,6.132810650481312109e+01,6.217733615449379414e+01,6.168933377090843351e+01,6.051198142204044927e+01,6.153647895548758839e+01,6.183121206950382032e+01,6.207666831909337191e+01,6.219985665148734455e+01,6.263493591896357771e+01,6.253158882506153304e+01,6.278442157822887992e+01,6.258921615776331038e+01,6.199466936555374019e+01,6.209986083759833519e+01
6.058916519114924881e+01,6.021243665199945383e+01,6.173892503769771167e+01,6.248804864973162410e+01,6.234326225315663805e+01,6.116345122296117864e+01,5.951553587266487000e+01,6.045271995099590612e+01,6.047616859371651543e+01,6.107565867219634725e+01,5.984867073220598144e+01,5.986116013027071858e+01,5.957529950590647161e+01,5.851654501457826285e+01,5.855532414469880820e+01,5.847528715447471370e+01,5.878127638063971006e+01,5.812414500179201582e+01,5.829832607986933368e+01,5.768634231792318445e+01,5.664695037083987472e+01,5.612872030733149131e+01,5.665654946102837641e+01,5.754800508162166039e+01,5.783065167887023961e+01,5.877747291342007685e+01,5.853798227888275107e+01,5.809835690090466898e+01,5.806940151515446757e+01,5.912560838843491240e+01,5.880765685814403554e+01,5.769159016080549662e+01,5.835745916736953376e+01,5.843799103794621885e+01,5.995975030831506558e+01,6.090765277873759942e+01,6.036265824338934749e+01,5.938103764123763284e+01,6.012657047887078932e+01,6.057380124591927029e+01,6.100377593728740067e+01,6.144777693358878423e+01,6.204439193904800476e+01,6.216492730420401358e+01,6.197418021592820736e+01,6.240828389938889131e+01,6.169760417616993209e+01,6.107305385199207848e+01,6.250402922976583397e+01,6.399640748453875005e+01,6.470105445631615737e+01,6.447841731604046345e+01
